tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id
101677,AmazonHelp,False,"@138275 Sorry for any inconvenience caused! With Twitter, we're unable to access your account information. Please, allow us to troubleshoot in real time via phone or chat here:  ^JE",101678,101676,101674
101678,138275,True,"@AmazonHelp Thank you for your help. Have done exactly what you said and am no further on. Been told to order the items, then email cust services and they might issue refund. Offer ends 30th and i will get a  reply in 24 hours. Very poor telephone cust service and I'm not placing an order",101679,101677,101674
101679,AmazonHelp,False,"@138275 I'm so sorry about this frustrating experience! You were actually told you ""might"" get a refund after you placed the order? I wouldn't place the order either! Please provide your details &amp; we'll reach out to work on a resolution together:  ^SP",101680,101678,101674
101680,138275,True,@AmazonHelp Sent my email address by private message thank you,101681,101679,101674
101681,AmazonHelp,False,"@138275 Debbie, I'm sorry, but we aren't able to view accounts from Twitter. If you wouldn't mind, please click on the link that SP provided and give us your details there. Thanks! ^VF",101682,101680,101674
101682,138275,True,@AmazonHelp Thanks for trying but haven't got time to go through it all again. Not worth it for 10 off. Will order from elsewhere,,101681,101674
101674,138275,True,@AmazonHelp trying to place an order via pantry and use code PANTRY10 as its my first order. I tried speaking to someone last night but they cut me off? Any advice? Thanks,101672,,101674
101683,AmazonHelp,False,@133568 Por este medio no contamos con acceso a tu cuenta. ¿Qué respuesta te han brindado en Servicio al Cliente? ^KS,"101684,101685",101686,101686
101684,133568,True,@AmazonHelp Ninguna respuesta el teleoperador Bernardo solo hace que delegarme en tonterias y ni es capaz de facilitarme una hoja de reclamaciones.,,101683,101686
101685,133568,True,@AmazonHelp Según el tampoco me puede pasar con ningún responsable. Ahora os paso la foto de los minutos que llevo al teléfono en esta tercera llamada,101687,101683,101686
101687,AmazonHelp,False,"@133568 Comprendo, cuando finalices la llamada con nuestros compañeros de Servicio al Cliente, ¿nos podrías comentar que te indicaron exactamente? ^AA",101688,101685,101686
101688,133568,True,"@AmazonHelp Me han comentado, en la tercera llamada, que mis dos llamadas anteriores no han servido de nada por q nadie las ha registrado. Me iban a pasar con un ""superior"" a las 16:00 y he llamado para ver qué pasa, nadie me ha llamado y con este individuo llevo 1h de teléfono.",101689,101687,101686
101689,133568,True,"@AmazonHelp Eso si, unos 25 mins. De música de espera.",,101688,101686
101686,133568,True,"@AmazonHelp Muy buena esa de llamaros y llevar hablando 1h y 25min entre tres llamadas para que no hayáis solucionado nada, no hacéis más que mentir.",101683,,101686
101690,AmazonHelp,False,"@138276 Apologies for the trail. Please share your details here  we would assist you accordingly.
Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MD",,101691,101696
101691,138276,True,"@AmazonHelp @119356 @138277 Amazon continues to cheat and lie. After numerous calls to customer service regarding my order number 406-4568236-5261953 worth INR4720, I've been issued latest ticket no.0132205331 (spoke 2 executive named Shashwat, who's the 6th person I've spoken 2 abt it)","101692,101690",101693,101696
101693,AmazonHelp,False,@138276 I appreciate your patience and understanding. I'm positive that the issue would be resolved in the mentioned time frame. ^SC,101691,101694,101696
101694,138276,True,@AmazonHelp Spoke to one of your customer service executives again today and have been promised resolution of this issue within 3 days. Let's see if you follow through this time.,101693,101695,101696
101695,AmazonHelp,False,"@138276 I’m extremely sorry about this experience, Smriti. I'd like to closely look into this and get this investigated further. Please share your details here:  and I'll get in touch with you. ^MK",101694,101696,101696
101696,138276,True,"Hey @115850... Hadn't expected you to CHEAT a customer like this. Paid Rs.4.7k+ for whey protein on 13th, was given coconut shells instead. Complained twice. Was promised delivery of whey protein btwn 22-27 Nov...Now that order doesn't appear on my orders page anymore...",101695,,101696
101697,AmazonHelp,False,"@138278 We'd like to help, Daryl! Were you given a reason as to why the claim was not able to filed at this time? Please let us know! ^MT",,101698,101698
101698,138278,True,"Good to know @115821 support is as awful as ever. Third party seller with A-Z Guarantee, but I can't file a claim even though the product I paid for was never delivered and the seller has been caught in a lie about it.",101697,,101698
101699,AmazonHelp,False,"@138279 Glad to hear it, Will! Enjoy your TV.^TI",,101700,101702
101700,138279,True,@AmazonHelp getting a replacement for sunday🙋🏻‍♂️,101699,101701,101702
101701,AmazonHelp,False,@138279 Oh no! I'm sorry for the lost item! Were we able to provide options for either a refund or replacement? ^JO,101700,101702,101702
101702,138279,True,"still can’t get over the fact that @115830 have lost my telly, like how can someone lose a 49inch telly😂🤷🏻‍♂️",101701,,101702
101703,AmazonHelp,False,"@138280 Leandro do ceú, que emoção! ❤ Quando receber, compartilha uma foto com nós. ^DA",101704,101705,101707
101704,138280,True,"@AmazonHelp pode deixar ♥ Gente, só uma perguntinha. Não tem como rastrear os pedidos enviados pela transportadora Sequoia? Sempre consegui com a Directlog, mas desa vez enviaram por outra transportadora e não tem como rastrear pelo site deles.",101706,101703,101707
101706,AmazonHelp,False,"@138280 Leandro, neste caso por favor entre em contato com o SAC, tenho certeza que eles vão te ajudar. Por favor acesse o seguinte link:  ^NP",,101704,101707
101705,138280,True,@117086 finalmente comprei the divine comedy ilustrado EM HARDCOVER,101703,101707,101707
101707,138280,True,comprei o livro antes de sair de casa e quando cheguei na aula já tinha sido enviado @117086 te amo,"101708,101705",,101707
101709,AmazonHelp,False,@138281 Gerne! Schönen Abend noch :),,101710,101719
101710,138281,True,@AmazonHelp Musste es zur Reparatur einschicken und bis zum 11.12 ggf. länger warten. Sehr glücklich obviously.. aber danke der Nachfrage 👍,101709,101711,101719
101711,AmazonHelp,False,"@138281 Hi, konnten dir die Kollegen bereits helfen? Liebe Grüße ^AN",101710,101712,101719
101712,138281,True,"@AmazonHelp Die Kaffeemaschine kam an! :)

Natürlich kam sie Defekt an.","101711,101713",101714,101719
101714,AmazonHelp,False,@138281 Das Statusupdate kommt sicherlich noch :) ^BL,101712,101715,101719
101715,138281,True,"@AmazonHelp Da steht immer noch, dass es heute zugestellt wird. Heute hat noch etwas mehr als eine Stunde noch. Wird der Status auch mal geändert?",101714,101716,101719
101716,AmazonHelp,False,@138281 Dann wird es vermutlich erst morgen zugestellt :( Tut uns leid für die Verzögerung! Liebe Grüße ^MF,101715,101717,101719
101717,138281,True,@AmazonHelp Zustellung heute - Wird zugestellt,101716,101718,101719
101718,AmazonHelp,False,"@138281 Wir haben über Twitter leider keinen Einblick in dein Kundenkonto, aber um die Zeit wird das wohl nichts mehr. Was steht denn in der Sendungsverfolgung? ^BL",101717,101719,101719
101719,138281,True,"@AmazonHelp Zwei Waren, sollten zusammen ankommen. Nur eins kam an, wo ist das Zweite? Sollte heute zugestellt werden, damit kann ich wohl nicht mehr rechnen, oder?",101718,,101719
101720,AmazonHelp,False,"@138282 Hi! How can we help you?
^AV",101721,101722,101722
101721,138282,True,@AmazonHelp Hello! Should I buy an Echo or a Google Home? Give me your best pitch!,,101720,101722
101722,138282,True,@115833 or @136221 Home? Help!,101720,,101722
101708,AmazonHelp,False,@138280 Wow! Nós também te amamos Leandro! E obrigada por ter nos dado essa excelente noticia! Espero aproveite bastante a leitura! Um grande abraço! ^NP,,101707,101707
101723,AmazonHelp,False,"@138274 Oi Paulo, sinto muito pelo inconveniente. Qual é a data estimada de entrega do seu pedido? ^VL",,101724,101726
101724,138274,True,@AmazonHelp Fiz o meu pedido e até agora o status não mudou. Gostaria de saber se vou receber o meu produto em dia...,101723,101725,101726
101725,AmazonHelp,False,"@138274 Olá Paulo, sem compartilhar informação pessoal ou da conta, como podemos ajudar? O que aconteceu? ^LG",101724,101726,101726
101726,138274,True,Olá! Preciso entrar em contato com algum atendente online @AmazonHelp,101725,,101726
101727,AmazonHelp,False,"@138283 Hola, lamentamos el inconveniente. ¿El producto ha sido vendido y enviado por Amazon o bien por un vendedor externo? ^FZ",101728,101729,101729
101728,138283,True,"@AmazonHelp Vendido y enviado por amazon. Lo que me gustaría saber si llegará el lunes o no, ya que estoy perdido al que cambiara la fecha jaja",101730,101727,101729
101730,AmazonHelp,False,"@138283 Comprendo. En este caso, debes recibir tu pedido en la fecha estimada de entrega que te indica en el sitio web 😉. ^LG",101731,101728,101729
101731,138283,True,@AmazonHelp ¡Muchas gracias!,101732,101730,101729
101732,AmazonHelp,False,@138283 ¡Un placer! Cualquier duda adicional no dudes en contactarnos. 🙂 ^DS,,101731,101729
101729,138283,True,"@AmazonHelp Una pregunta: hice un pedido que figuraba que llegaba el lunes 4. Al comprarlo me salía que la fecha prevista de entrega era el miércoles 6, pero hoy a cambiado que está previsto para llegar el lunes 4, ¿Y este cambio de fechas? Gracias!",101727,,101729
101733,AmazonHelp,False,@138284 Lamentamos los inconvenientes con tu devolución Javier. Podrías indicarnos si el producto que devolviste era vendido o gestionado por Amazon o si era de un vendedor externo? ^MZ,101734,101735,101735
101734,138284,True,@AmazonHelp No sé si les vale esta captura de pantalla..,101736,101733,101735
101736,AmazonHelp,False,"@138284 Javier, por motivos de seguridad no es recomendable compartir información sensible como tu # de pedido por este medio. Por esta razón, te recomiendo eliminar la imagen anterior. Para verificar lo sucedido puedes contactar con SAC aquí:  ^KS",,101734,101735
