tweet_id,customer_text,gold_intent
1005049,@AmazonHelp Pre-orders? I have a default place. But it wasn't on the packaging so I think he guessed. I have a really important thing on the way 🙁,other_unclear
1005120,"@AmazonHelp Si sì! Siete fantastici! Confermo! Domani ricevo il mio primo pacco Amazon domenicale!
Vi adoro!",other_unclear
1022799,"Hi @115830, someone has hacked my account and changed the login details as I just received an email confirming this. Who should I contact?",account_access
1065683,@AmazonHelp I didn't get my order but it's showing delivered on amazon app. What should I do please share the steps.,missing_delivered
11607,"@AmazonHelp Once again the answer is ""We'll send again and your Prime membership means nothing and so does 2-day shipping."" This happens TOO OFTEN.",prime_membership
1116557,"@115821 Meanwhile, the missing package has mysteriously reappeared and been delivered, but the product is damaged and, therefore, unusable. (5/?)",damaged_item
1004615,"@AmazonHelp I'm just not seeing the option for a locker whatsoever, and I've really scrutinized the items, they're all on Prime and all size/weight eligible. All I'm getting is options for my UK addresses.",other_unclear
1064866,"The most painful thing about my broken/cracked devices is that I'm not the one doing the damage to them. My laptop, my Kindle &amp; now, phone.",damaged_item
1000991,@AmazonHelp Well call took place at 830 this morning and nothing yet,other_unclear
1151780,@120872 Tried the reboot but it didn't work.  I have to now send the converter back to @AmazonHelp  now as it seems to be defective 1/2,damaged_item
109912,"@AmazonHelp Only the one email saying the multiple charges for the tv will be refunded eventually. No mention of the delivery charge  being refunded. No money in my account yet. Apparently delivery is going to be next Monday, but it was previously meant to be today then Saturday so who knows",account_access
1020073,"@AmazonHelp I have! Made a new account and everything and explained the situation. I think everything is fixed on my end, but I just want to be sure that the hacker doesn’t have access to my credit card!",account_access
1168518,"@115821 where the hell is my order? It was supposed to be here about 1 week ago , and i still havent recieved it. #upset .",delivery_delay
1002901,@AmazonHelp I love you so much!!! You have the best customer service ever!!!,other_unclear
1148268,@AmazonHelp 4 delayed orders 9 in the last 2 weeks  Also had pkg delivered that wasn't mine I'm a prime member  I pay for that 2 day shipping @2150,delivery_delay
1003628,"@115825 Werden noch weitere Ninjago Staffeln, im Prime angeboten? Staffel 1-3 kennt leider mein Sohn schon.",other_unclear
1016387,"@115821 hmmm well next day delivery didn’t arrive Fri, or Sat, not even Sunday.... where is my order??????",delivery_delay
1028207,@115850 #171-0035162-0017904 not delivered with paid delivery &amp; shows delivered. Its late by 3 days.2nd instance in 2 months. Pls help.,delivery_delay
1057376,@115850: Order no.:403-0082364-6927522.The Lakme kajal pkt was torn n kajal was not there(appears stolen).I need replacement n not refund.,refund_request
1006599,"So glad I paid for Same Day Shipping from @115821 just for my package not to arrive, and tracking says won’t be delivered for another 4 DAYS",delivery_delay
1049369,@115850 @AmazonHelp I would like to know status of my order and why it was delayed in the first place.,delivery_delay
1050402,"@115830 trying to cancel an order, go to my orders, go to cancel order and nothing, white screen 😩",cancellation_request
1049417,@AmazonHelp @115821 @115850 I have again dropped my details and waiting for my order to get delivered patiently. I spent 80 rs for 2 day delivery,delivery_delay
1075377,@115850 the package has been already picked up by your assigned courier 3days back.When I'll get the refund?,refund_request
105163,@AmazonHelp It has apparently been delivered but hasn’t arrived. Phoned twice and still no success. Why do I have to speak to people in the Philippines etc? Appalling service.,delivery_delay
1100388,"@AmazonHelp I already did and will get a refund for the missing half and half, but I still have to dry clean the soiled clothes, clean my soiled shoes, and mop the floor, as well as spot clean the wool rug. NOT happy.",refund_request
1003641,@115850 Talked to 6 customer associates. No response on my order 405-0189843-8317979,other_unclear
1015614,I’m so sad this is the first time @115821 messed up my shipment and they won’t even give me a refund 🙄🙄 PRIME MBR FOR ALMOST 2 YRS NOW.,refund_request
1137884,@AmazonHelp initiate refund asap.your customer service is clueless.,refund_request
1018187,@AmazonHelp It's just an email n want to replace the #product or #refund #totally #fraud #done #with #me @115850 @119351,refund_request
2290859,"@AmazonHelp #JeffBezos , #flipcart . Order cancelled because of non delivery in stipulated time. Order on Amazon needs advance payment. Refund to take 2 weeks !! Amazing tactics Amazon !!",refund_request
1002895,"@AmazonHelp Did the chat thing yesterday, and spoke to Kendrick, who assured me it was sorted, and goods would be delivered today.",other_unclear
1172181,"@AmazonHelp Hi, I have gotten in touch. I'm getting a refund so I can go buy it somewhere else tomorrow.  Just frustrated as I was counting on this. :(",refund_request
1073221,"@AmazonHelp Delivery due today. Prime, guaranteed. Left seller 1:51am yesterday,  update shortly before noon today of delay, timestamp of 4:03pm somehow",delivery_delay
1148733,"@AmazonHelp Is on my door mat and not to be given to neighbour. Cust services confirmed this, got home and parcel had been delivered to neighbour! 😡",missing_delivered
490585,@AmazonHelp No I won't do it. I don't know the password. Can you explain how a laptop has disappeared again. Are you lot completely incompetent?!,account_access
1067665,"@AmazonHelp My Amazon/Kindle account keeps saying ""my password is incorrect"" no matter how many times I type it correctly or change it.",account_access
1085135,"@AmazonHelp I cannot. When I try to login, this is what it is displayed. It' been frustrating",account_access
1003720,@AmazonHelp Still facing the same issue very surprised to see there no TAT for a company like @115850 but you still run offers on recharge,other_unclear
1123330,thanks @115850 got my refund just now.,refund_request
101751,"@115850 amazonIN Order id-4__credit_card__. Order date-4th oct 2017. Payment already done. But till today, haven't received my order. Wrote 2 separate mails also, but not proper reply from your side. Highly disappointed. Is this the way u treat your customers??",missing_delivered
1129902,@115850 without asking me y u guys activated prime membership. Plz call me urgent. I didn’t need that.,prime_membership
1001009,"@AmazonHelp Difference between 'best possible prices' and charging higher than MRP. And yes, that was quite a comment, which you shouldn't take lightly.",other_unclear
102922,@115850 @5903 @115850 please note I do not want a replacement I want a refund but there is no option for refund on your app. Contact me!!,refund_request
1134974,@AmazonHelp cant even get a refund on my game as the system says dispatched,refund_request
1067664,"@AmazonHelp Yes, I just reset it again just now to test it. I heard it's possible that my account has been locked due to ""fraudulent activity"", but I've",account_access
107306,"Yet another day staying in for a delivery of parcels by the Amazon UK delivery network, last time they said it was delivered, this time, it's on the way today, still hoping for a delivery, but will not be holding my breath! 

Amazon",missing_delivered
1001090,@AmazonHelp Not received any email. Pls stop harping about it! And enough of this harassment. If your courier guy calls once more you will get reported,other_unclear
1002643,I didn't receive delivery &amp; it's showing delivered. This is the 2nd time I'm facing this issue after paying online @115821 @115850 fix it!,other_unclear
1071156,"@AmazonHelp if you could give me email or somethingSo i can identify myself, so you can fix my account and the cancelled orders on the bits @AmazonHelp",account_access
1123316,I'm this close to cancelling the order,cancellation_request
1140887,"@AmazonHelp yes, i can't login. my account was blocked last week, i sent the information asked and it was unblocked but my order has blocked it again",account_access
1138363,@AmazonHelp But when I click on the order it says expected Nov 2-3. How is it out for delivery if the expected date is extended by two days?,delivery_delay
